epoch=0,[0.0002, 0.0002, 0.0002, 0.37507026192258813, 0.3762571405482547, 0.26262630878583243, 0.28707524143282265, 0.2481067172199979, 0.2830486492640611, 0.22830052063081308, 0.2195144964101399, 0.22366499076660226, 0.22361661134199748]
epoch=1,[0.0002, 0.0002, 0.0002, 0.41478721437224564, 0.3427971271481058, 0.22746635941059692, 0.24134822845503665, 0.21256847034531018, 0.24029454358223676, 0.18301463128672144, 0.19356153132058848, 0.1768275827261573, 0.16298289707096675]
epoch=2,[0.0002, 0.0002, 0.0002, 0.435678627724568, 0.3429547392971244, 0.20548785790644664, 0.21491090872365495, 0.19481708100442585, 0.22118653167134103, 0.18398322458721061, 0.18758805456810046, 0.17011630742578884, 0.14840533246315535]
epoch=3,[0.0002, 0.0002, 0.0002, 0.44759511832089194, 0.3586707408525988, 0.19688492244307784, 0.20551810819080388, 0.18759517089046282, 0.2148321390911557, 0.1840708691367078, 0.18244936034667014, 0.17214951809039103, 0.14158774475599156]
epoch=4,[0.0002, 0.0002, 0.0002, 0.45068517544151826, 0.3505451695992146, 0.19174756164448908, 0.1939537320425664, 0.18563688335859257, 0.20416633255857936, 0.1811083579506457, 0.18581393652636072, 0.17153062730485844, 0.1431992766049424]
epoch=5,[0.0002, 0.0002, 0.0002, 0.4521528333704779, 0.36072037097295634, 0.1832801705000104, 0.18722033569368643, 0.17904346709375618, 0.2016524883682492, 0.17964030894893465, 0.18152271507334417, 0.1728827390115362, 0.14134712477921155]
epoch=6,[0.0002, 0.0002, 0.0002, 0.4515923508826917, 0.3533138338220899, 0.17964744771170293, 0.18026442268955475, 0.178496354344724, 0.20151718164133703, 0.1826631254467672, 0.18524498437814738, 0.17665744560171684, 0.14177756679050255]
epoch=7,[0.0002, 0.0002, 0.0002, 0.46291241255020543, 0.3585711067571756, 0.1764882309683438, 0.17772889587989096, 0.17346301353138605, 0.19582286894857615, 0.1824536083099981, 0.18561230602707698, 0.17242327139809213, 0.1378495051850868]
epoch=8,[0.0002, 0.0002, 0.0002, 0.4633014036322954, 0.35742933278054423, 0.17386679426729232, 0.17543167633743123, 0.16866400065752252, 0.1922192316742494, 0.18013831722233137, 0.18425627296296196, 0.17330033346840265, 0.14071597776520925]
epoch=9,[0.0002, 0.0002, 0.0002, 0.461358566869, 0.35833190347597205, 0.16930606359171904, 0.17202938840105975, 0.16977103837281243, 0.19442548555904243, 0.18326192000822195, 0.18342633466927455, 0.1670861576922584, 0.13936891353576034]
epoch=10,[0.0002, 0.0002, 0.0002, 0.4916081756277979, 0.3608980314447258, 0.16781580611795321, 0.16547315678317687, 0.16909033704040827, 0.18865902849781638, 0.17714525451862728, 0.18088085859988828, 0.15935743695775653, 0.12838597721078138]
epoch=11,[0.0002, 0.0002, 0.0002, 0.4772105323879615, 0.3598306391323949, 0.16418798440422255, 0.159888355399313, 0.16523302567081116, 0.1816207872818167, 0.17544364259889658, 0.1841792566199107, 0.1639915314521166, 0.13646559362827537]
epoch=12,[0.0002, 0.0002, 0.0002, 0.4888314376075541, 0.3714455921095384, 0.16158243033593742, 0.16186303916810335, 0.16525391829961064, 0.1832697126048169, 0.1781259764082216, 0.18226585495934963, 0.16821871249276077, 0.13757250367173704]
epoch=13,[0.0002, 0.0002, 0.0002, 0.45822828726890474, 0.3647419146842964, 0.1577591332683767, 0.159489121086996, 0.16250920975147962, 0.18595934745812345, 0.17697349269183232, 0.18100778576659635, 0.1679959298387963, 0.13819474680488858]
epoch=14,[0.0002, 0.0002, 0.0002, 0.4861415739993619, 0.3717289979707846, 0.15743701241497157, 0.15912464631349965, 0.16469871723044222, 0.1833159367105682, 0.17288209494298276, 0.17894658487921264, 0.15695422939604325, 0.1276819465215551]
epoch=15,[0.0002, 0.0002, 0.0002, 0.4776382249636182, 0.37611850623510545, 0.15635824769266185, 0.1571759699691629, 0.1629388324882852, 0.18370211209314338, 0.17424929515539628, 0.17921170814177845, 0.15950001368363356, 0.13256641390462542]
epoch=16,[0.0002, 0.0002, 0.0002, 0.4649157136974708, 0.38056871056210423, 0.15444357956814087, 0.1505216974206548, 0.16182957056245167, 0.18204841794616458, 0.16661541968251745, 0.17341646146115805, 0.16446479142404746, 0.1381600419578814]
epoch=17,[0.0002, 0.0002, 0.0002, 0.47647225218399175, 0.38894375190669406, 0.15170164156643703, 0.15257322735179668, 0.16038270613019434, 0.18242989994328598, 0.1689668261457229, 0.17321564464004657, 0.1622934165442812, 0.133058852238952]
